"Region","Type","Category","Month","month_12","month_4","month_3","month_2","new_inactive","new_active","old_active","old","new","old_inactive","active","inactive","total","sv_10","sv_20","sv_30","svo_10","svo_20","svo_30"
"Region8","holding","Restaurants","February",12,4,3,3,5,13,319,341,18,22,332,27,359,4,3,4,3,5,5
"Region8","holding","Restaurants","March",12,3,4,5,3,12,425,449,15,24,437,27,464,5,2,2,4,3,3
"Region8","holding","Restaurants","April",11,4,5,4,3,14,479,503,17,24,493,27,520,4,3,3,2,4,3
"Region8","holding","Restaurants","May",12,4,3,3,3,12,414,436,15,22,426,25,451,3,2,4,2,5,4
"Region8","holding","Restaurants","June",11,4,4,4,4,13,423,446,17,23,436,27,463,5,4,5,4,3,3
"Region8","holding","Restaurants","July",13,5,4,4,4,11,429,455,15,26,440,30,470,4,4,2,5,4,4
"Region8","holding","Restaurants","August",11,2,3,4,3,12,361,381,15,20,373,23,396,2,3,3,4,3,2
"Region8","holding","Restaurants","September",11,3,2,4,2,10,356,376,12,20,366,22,388,3,4,3,4,3,4
"Region8","holding","Restaurants","October",10,3,2,4,4,13,362,381,17,19,375,23,398,2,4,4,3,5,2
"Region8","holding","Restaurants","November",12,4,4,4,4,11,453,477,15,24,464,28,492,3,4,4,3,3,3
"Region8","holding","Airline","January",11,2,3,4,3,10,369,389,13,20,379,23,402,4,3,3,3,4,3
"Region8","holding","Airline","February",13,3,3,2,3,12,488,509,15,21,500,24,524,5,4,4,4,4,4
"Region8","holding","Airline","March",13,5,4,2,2,14,454,478,16,24,468,26,494,3,4,5,3,2,3
"Region8","holding","Airline","April",12,2,3,5,5,14,404,426,19,22,418,27,445,2,2,2,5,4,2
"Region8","holding","Airline","May",10,5,3,4,4,14,350,372,18,22,364,26,390,3,4,4,5,3,5
"Region8","holding","Airline","June",11,3,3,5,3,15,414,436,18,22,429,25,454,3,4,3,4,2,2
"Region8","holding","Airline","July",13,5,5,3,4,12,463,489,16,26,475,30,505,4,3,2,4,5,2
"Region8","holding","Airline","August",10,3,4,2,2,14,437,456,16,19,451,21,472,4,2,5,3,4,4
"Region8","holding","Airline","September",13,3,3,5,5,11,366,390,16,24,377,29,406,4,4,5,4,3,4
"Region8","holding","Airline","October",11,5,2,4,2,12,410,432,14,22,422,24,446,2,2,3,5,3,4
"Region8","holding","Airline","November",11,3,3,4,3,13,373,394,16,21,386,24,410,5,3,4,5,4,3
"Region8","holding","Hardware Store","January",12,4,4,3,3,14,454,477,17,23,468,26,494,4,4,3,5,3,4
"Region8","holding","Hardware Store","February",11,3,3,4,4,12,347,368,16,21,359,25,384,4,4,2,2,3,4
"Region8","holding","Hardware Store","March",10,4,4,3,5,12,306,327,17,21,318,26,344,4,3,5,2,5,5
"Region8","holding","Hardware Store","April",12,4,3,3,5,10,444,466,15,22,454,27,481,2,4,2,5,3,5
"Region8","holding","Hardware Store","May",12,2,2,4,4,10,347,367,14,20,357,24,381,3,3,4,4,4,4
"Region8","holding","Hardware Store","June",12,2,5,4,2,14,434,457,16,23,448,25,473,4,2,2,5,4,5
"Region8","holding","Hardware Store","July",12,4,3,3,5,14,364,386,19,22,378,27,405,5,2,3,2,4,5
"Region8","holding","Hardware Store","August",10,2,2,4,4,11,484,502,15,18,495,22,517,4,3,5,5,2,2
"Region8","holding","Hardware Store","September",11,5,2,2,5,14,340,360,19,20,354,25,379,3,3,4,5,3,3
"Region8","holding","Hardware Store","October",11,4,4,2,5,14,461,482,19,21,475,26,501,2,2,4,5,2,4
"Region8","holding","Hardware Store","November",12,5,2,3,3,11,422,444,14,22,433,25,458,4,3,3,4,4,2
"Region8","holding","Computer Store","January",12,4,5,3,5,14,379,403,19,24,393,29,422,2,5,4,4,5,3
"Region8","holding","Computer Store","February",12,3,3,5,3,11,377,400,14,23,388,26,414,5,2,2,5,2,2
"Region8","holding","Computer Store","March",10,4,4,3,2,13,435,456,15,21,448,23,471,5,5,4,3,5,5
"Region8","holding","Computer Store","April",13,5,2,2,2,12,372,394,14,22,384,24,408,3,5,5,4,3,4
"Region8","holding","Computer Store","May",12,3,4,4,4,12,331,354,16,23,343,27,370,5,2,4,4,3,2
"Region8","holding","Computer Store","June",12,5,4,4,5,11,392,417,16,25,403,30,433,4,5,4,3,5,5
"Region8","holding","Computer Store","July",12,5,4,5,2,12,336,362,14,26,348,28,376,3,2,4,4,4,4
"Region8","holding","Computer Store","August",11,2,3,4,2,14,323,343,16,20,337,22,359,2,4,4,4,5,3
"Region8","holding","Computer Store","September",12,5,2,2,4,11,327,348,15,21,338,25,363,3,5,4,5,3,2
"Region8","holding","Computer Store","October",12,2,4,3,3,11,499,520,14,21,510,24,534,3,5,4,3,4,2
"Region8","holding","Computer Store","November",12,4,4,3,4,11,472,495,15,23,483,27,510,3,3,5,2,3,2
"Region8","holding","Gaming Zone","January",12,3,4,5,4,12,421,445,16,24,433,28,461,4,4,3,3,4,2
"Region8","holding","Gaming Zone","February",11,4,3,2,4,14,407,427,18,20,421,24,445,3,4,2,4,3,2
"Region8","holding","Gaming Zone","March",10,3,3,4,4,12,454,474,16,20,466,24,490,5,3,5,3,2,4
"Region8","holding","Gaming Zone","April",12,4,5,2,2,15,312,335,17,23,327,25,352,3,2,4,3,4,3
"Region8","holding","Gaming Zone","May",11,4,3,3,3,12,500,521,15,21,512,24,536,4,4,2,4,4,4
"Region8","holding","Gaming Zone","June",12,3,3,4,4,15,386,408,19,22,401,26,427,5,5,3,3,4,5
"Region8","holding","Gaming Zone","July",11,4,2,5,4,15,488,510,19,22,503,26,529,3,3,3,5,5,4
"Region8","holding","Gaming Zone","August",11,4,4,3,2,13,448,470,15,22,461,24,485,3,2,3,4,4,4
"Region8","holding","Gaming Zone","September",13,3,2,5,2,12,446,469,14,23,458,25,483,3,5,3,5,3,4
"Region8","holding","Gaming Zone","October",13,3,4,5,2,15,434,459,17,25,449,27,476,2,5,4,4,2,5
"Region8","holding","Gaming Zone","November",12,4,4,2,4,12,360,382,16,22,372,26,398,2,4,3,3,3,3
"Region8","holding","Super MArket","January",12,2,4,5,2,14,451,474,16,23,465,25,490,3,4,3,4,5,4
"Region8","holding","Super MArket","February",13,3,5,4,3,12,442,467,15,25,454,28,482,4,3,4,4,3,3
"Region8","holding","Super MArket","March",12,2,5,5,2,13,412,436,15,24,425,26,451,5,5,3,3,2,4
"Region8","holding","Super MArket","April",13,3,4,3,4,14,498,521,18,23,512,27,539,4,4,2,5,3,2
"Region8","holding","Super MArket","May",12,4,4,4,4,11,363,387,15,24,374,28,402,4,4,4,5,5,4
"Region8","holding","Super MArket","June",11,3,4,2,4,12,392,412,16,20,404,24,428,4,2,3,3,3,4
"Region8","holding","Super MArket","July",13,5,4,3,3,12,488,513,15,25,500,28,528,2,5,5,2,3,4
"Region8","holding","Super MArket","August",12,4,3,5,3,13,417,441,16,24,430,27,457,5,3,3,2,3,2
"Region8","holding","Super MArket","September",10,5,4,3,3,11,441,463,14,22,452,25,477,4,2,5,5,4,2
"Region8","holding","Super MArket","October",11,5,3,3,5,11,341,363,16,22,352,27,379,4,4,2,5,4,3
"Region8","holding","Super MArket","November",12,3,3,2,3,13,383,403,16,20,396,23,419,3,4,3,4,2,4
"Region8","holding","Fast Food Centre","January",12,3,5,4,3,13,322,346,16,24,335,27,362,2,3,4,4,3,4
"Region8","holding","Fast Food Centre","February",10,5,5,2,2,12,383,405,14,22,395,24,419,3,5,3,5,3,3
"Region8","holding","Fast Food Centre","March",11,3,3,5,3,13,314,336,16,22,327,25,352,2,5,2,4,3,4
"Region8","holding","Fast Food Centre","April",13,5,4,3,5,11,462,487,16,25,473,30,503,3,4,5,4,3,2
"Region8","holding","Fast Food Centre","May",12,2,3,3,4,11,331,351,15,20,342,24,366,4,4,2,3,4,4
"Region8","holding","Fast Food Centre","June",13,5,4,5,3,12,474,501,15,27,486,30,516,2,3,4,4,5,4
"Region8","holding","Fast Food Centre","July",13,4,3,5,5,14,417,442,19,25,431,30,461,3,5,4,4,4,3
"Region8","holding","Fast Food Centre","August",11,5,4,4,2,11,451,475,13,24,462,26,488,2,4,4,4,2,3
"Region8","holding","Fast Food Centre","September",10,4,4,4,4,13,426,448,17,22,439,26,465,3,5,5,5,5,4
"Region8","holding","Fast Food Centre","October",12,3,3,4,5,14,302,324,19,22,316,27,343,3,4,4,5,3,4
"Region8","holding","Fast Food Centre","November",11,4,3,3,5,14,396,417,19,21,410,26,436,4,3,4,5,2,4
"Region9","retail","Retail Store","January",12,4,4,5,5,10,445,470,15,25,455,30,485,3,2,4,3,2,3
"Region9","retail","Retail Store","February",11,3,3,2,4,14,443,462,18,19,457,23,480,2,3,4,5,5,4
"Region9","retail","Retail Store","March",12,5,2,3,2,12,379,401,14,22,391,24,415,4,4,3,4,3,4
"Region9","retail","Retail Store","April",12,2,3,3,4,14,451,471,18,20,465,24,489,3,2,3,5,3,5
"Region9","retail","Retail Store","May",12,2,3,3,4,12,385,405,16,20,397,24,421,3,3,3,4,3,4
"Region9","retail","Retail Store","June",11,4,3,5,2,14,455,478,16,23,469,25,494,3,4,4,4,3,5
"Region9","retail","Retail Store","July",13,3,2,2,4,11,390,410,15,20,401,24,425,5,4,3,2,3,5
"Region9","retail","Retail Store","August",11,4,3,5,3,12,389,412,15,23,401,26,427,2,2,2,3,3,4
"Region9","retail","Retail Store","September",10,4,2,4,4,14,425,445,18,20,439,24,463,4,2,3,5,3,4
"Region9","retail","Retail Store","October",13,2,5,2,3,13,388,410,16,22,401,25,426,5,3,5,4,5,4
"Region9","retail","Retail Store","November",12,2,3,2,3,10,490,509,13,19,500,22,522,5,2,5,3,2,4
"Region9","retail","Kirana Store","January",12,3,5,4,5,11,442,466,16,24,453,29,482,4,2,4,3,2,4
"Region9","retail","Kirana Store","February",12,5,4,2,5,10,387,410,15,23,397,28,425,2,3,3,2,5,5
"Region9","retail","Kirana Store","March",11,3,3,3,2,11,417,437,13,20,428,22,450,3,3,5,5,5,2
"Region9","retail","Kirana Store","April",11,4,4,3,3,13,322,344,16,22,335,25,360,2,2,3,5,3,2
"Region9","retail","Kirana Store","May",13,2,2,5,2,14,344,366,16,22,358,24,382,2,3,3,3,2,2
"Region9","retail","Kirana Store","June",11,3,3,3,3,10,453,473,13,20,463,23,486,4,2,2,3,3,3
"Region9","retail","Kirana Store","July",13,3,3,4,4,13,446,469,17,23,459,27,486,3,2,5,2,3,3
"Region9","retail","Kirana Store","August",12,4,3,4,3,14,318,341,17,23,332,26,358,2,5,4,5,2,3
"Region9","retail","Kirana Store","September",12,2,4,3,3,12,472,493,15,21,484,24,508,3,3,3,3,4,3
"Region9","retail","Kirana Store","October",11,5,4,4,3,13,500,524,16,24,513,27,540,5,3,3,5,5,3
"Region9","retail","Kirana Store","November",12,4,2,2,5,14,456,476,19,20,470,25,495,2,4,3,3,4,4
"Region9","retail","Hotels","January",10,3,4,3,2,11,345,365,13,20,356,22,378,5,3,4,3,3,3
"Region9","retail","Hotels","February",12,4,3,3,4,14,348,370,18,22,362,26,388,3,3,2,3,2,3
"Region9","retail","Hotels","March",11,3,2,3,2,13,383,402,15,19,396,21,417,4,4,5,4,4,3
"Region9","retail","Hotels","April",12,2,3,5,5,11,438,460,16,22,449,27,476,4,3,3,4,5,4
"Region9","retail","Hotels","May",11,3,4,5,5,14,461,484,19,23,475,28,503,5,5,4,3,3,3
"Region9","retail","Hotels","June",13,3,3,3,2,11,425,447,13,22,436,24,460,2,5,4,4,3,4
"Region9","retail","Hotels","July",11,5,3,3,4,10,399,421,14,22,409,26,435,3,5,4,2,4,4
"Region9","retail","Hotels","August",12,4,3,3,3,12,335,357,15,22,347,25,372,3,3,3,3,4,3
"Region9","retail","Hotels","September",11,2,4,5,3,15,390,412,18,22,405,25,430,3,4,4,3,2,3
"Region9","retail","Hotels","October",12,3,5,4,3,10,385,409,13,24,395,27,422,3,4,3,3,4,3
"Region9","retail","Hotels","November",12,2,2,3,2,12,400,419,14,19,412,21,433,2,4,4,4,4,3
"Region9","retail","Restaurants","January",11,3,4,4,3,13,461,483,16,22,474,25,499,2,4,5,5,5,2
"Region9","retail","Restaurants","February",11,3,2,3,2,10,351,370,12,19,361,21,382,5,3,4,5,5,3
"Region9","retail","Restaurants","March",12,4,3,5,4,13,321,345,17,24,334,28,362,4,2,3,2,3,4
"Region9","retail","Restaurants","April",11,2,5,4,3,14,404,426,17,22,418,25,443,3,4,5,3,3,5
"Region9","retail","Restaurants","May",12,3,4,4,4,10,333,356,14,23,343,27,370,3,3,4,3,4,4
"Region9","retail","Restaurants","June",13,5,4,3,4,10,438,463,14,25,448,29,477,4,4,3,3,3,5
"Region9","retail","Restaurants","July",10,4,3,2,5,14,400,419,19,19,414,24,438,3,5,3,3,3,3
"Region9","retail","Restaurants","August",13,4,3,2,3,10,489,511,13,22,499,25,524,4,2,4,4,2,3
"Region9","retail","Restaurants","September",13,4,4,2,3,12,375,398,15,23,387,26,413,5,4,2,4,3,5
"Region9","retail","Restaurants","October",11,2,3,4,4,14,300,320,18,20,314,24,338,4,3,3,3,2,3
"Region9","retail","Restaurants","November",12,3,3,4,3,11,402,424,14,22,413,25,438,4,4,2,3,3,4
"Region9","retail","Airline","January",12,3,4,3,2,13,393,415,15,22,406,24,430,4,2,3,2,4,2
"Region9","retail","Airline","February",11,5,2,4,5,11,438,460,16,22,449,27,476,3,4,3,4,4,3
"Region9","retail","Airline","March",10,3,2,2,3,13,483,500,16,17,496,20,516,4,3,4,4,5,3
"Region9","retail","Airline","April",11,4,4,5,4,14,319,343,18,24,333,28,361,2,3,2,5,3,4
"Region9","retail","Airline","May",11,2,5,4,3,12,461,483,15,22,473,25,498,4,2,3,2,4,5
"Region9","retail","Airline","June",12,3,2,2,4,14,421,440,18,19,435,23,458,4,2,2,2,4,4
"Region9","retail","Airline","July",11,3,3,3,3,14,345,365,17,20,359,23,382,4,4,3,2,5,4
"Region9","retail","Airline","August",12,4,3,2,4,10,496,517,14,21,506,25,531,4,3,5,3,5,3
"Region9","retail","Airline","September",11,4,5,2,2,10,457,479,12,22,467,24,491,4,3,3,2,5,4
"Region9","retail","Airline","October",11,5,5,5,2,10,487,513,12,26,497,28,525,3,4,5,3,4,3
"Region9","retail","Airline","November",13,4,5,3,4,15,377,402,19,25,392,29,421,4,4,4,5,4,4
"Region9","retail","Hardware Store","January",13,2,3,3,4,15,362,383,19,21,377,25,402,4,4,3,3,3,4
"Region9","retail","Hardware Store","February",11,5,4,5,4,14,379,404,18,25,393,29,422,3,3,2,5,3,2
"Region9","retail","Hardware Store","March",12,5,3,4,4,14,312,336,18,24,326,28,354,4,3,3,4,3,3
"Region9","retail","Hardware Store","April",11,4,4,2,4,10,419,440,14,21,429,25,454,4,2,3,4,4,3
"Region9","retail","Hardware Store","May",12,3,5,5,4,14,369,394,18,25,383,29,412,4,3,4,2,4,5
"Region9","retail","Hardware Store","June",10,5,3,3,3,14,480,501,17,21,494,24,518,3,4,2,4,5,5
"Region9","retail","Hardware Store","July",13,4,4,2,2,11,471,494,13,23,482,25,507,5,2,3,5,3,4
"Region9","retail","Hardware Store","August",13,4,3,3,2,13,355,378,15,23,368,25,393,4,3,5,5,3,2
"Region9","retail","Hardware Store","September",12,2,4,3,3,14,346,367,17,21,360,24,384,4,5,2,5,5,5
"Region9","retail","Hardware Store","October",10,3,5,4,5,11,489,511,16,22,500,27,527,4,2,4,2,4,5
"Region9","retail","Hardware Store","November",13,5,3,2,3,13,432,455,16,23,445,26,471,5,5,3,4,4,3
"Region9","retail","Computer Store","January",11,3,5,2,4,12,350,371,16,21,362,25,387,5,5,5,3,3,5
"Region9","retail","Computer Store","February",12,3,3,4,4,13,318,340,17,22,331,26,357,4,4,3,4,3,3
"Region9","retail","Computer Store","March",10,3,3,2,5,14,326,344,19,18,340,23,363,2,3,4,3,3,5
"Region9","retail","Computer Store","April",10,2,4,5,2,10,320,341,12,21,330,23,353,3,2,4,5,4,2
"Region9","retail","Computer Store","May",13,4,2,3,5,13,469,491,18,22,482,27,509,3,4,2,4,5,5
"Region9","retail","Computer Store","June",13,2,4,4,4,15,318,341,19,23,333,27,360,3,3,4,4,5,3
"Region9","retail","Computer Store","July",10,3,3,4,5,14,446,466,19,20,460,25,485,3,4,4,3,5,4
"Region9","retail","Computer Store","August",11,3,5,5,4,14,421,445,18,24,435,28,463,3,5,3,4,3,3
"Region9","retail","Computer Store","September",11,4,4,4,4,14,482,505,18,23,496,27,523,3,2,3,2,4,4
"Region9","retail","Computer Store","October",12,2,5,5,4,13,466,490,17,24,479,28,507,3,3,4,2,4,4
"Region9","retail","Computer Store","November",10,2,3,4,2,14,380,399,16,19,394,21,415,4,4,3,2,3,4
"Region9","retail","Gaming Zone","January",12,5,3,5,3,10,465,490,13,25,475,28,503,2,2,3,4,4,4
"Region9","retail","Gaming Zone","February",12,4,5,3,5,11,301,325,16,24,312,29,341,4,4,3,5,5,4
"Region9","retail","Gaming Zone","March",11,3,3,3,5,12,327,347,17,20,339,25,364,4,2,3,4,3,2
"Region9","retail","Gaming Zone","April",11,4,4,3,3,13,382,404,16,22,395,25,420,3,3,3,4,2,3
"Region9","retail","Gaming Zone","May",12,4,4,4,2,12,341,365,14,24,353,26,379,2,2,2,4,4,5
"Region9","retail","Gaming Zone","June",12,2,4,5,4,13,435,458,17,23,448,27,475,2,3,4,3,2,3
"Region9","retail","Gaming Zone","July",13,5,3,5,2,14,306,332,16,26,320,28,348,3,3,2,2,4,3
"Region9","retail","Gaming Zone","August",12,4,2,2,4,14,388,408,18,20,402,24,426,3,2,4,2,3,3
"Region9","retail","Gaming Zone","September",10,4,3,5,3,14,473,495,17,22,487,25,512,3,4,4,2,4,3
"Region9","retail","Gaming Zone","October",11,2,4,3,3,13,349,369,16,20,362,23,385,2,3,5,3,2,4
"Region9","retail","Gaming Zone","November",11,3,5,4,2,11,356,379,13,23,367,25,392,3,4,5,5,4,3
"Region9","retail","Super MArket","January",11,4,4,3,4,11,458,480,15,22,469,26,495,3,4,3,5,3,5
"Region9","retail","Super MArket","February",11,4,4,4,5,15,322,345,20,23,337,28,365,4,2,4,3,4,2
"Region9","retail","Super MArket","March",11,2,4,5,3,14,452,474,17,22,466,25,491,3,4,4,3,3,3
"Region9","retail","Super MArket","April",11,3,3,2,4,10,355,374,14,19,365,23,388,4,2,3,5,4,2
"Region9","retail","Super MArket","May",11,3,3,3,3,14,440,460,17,20,454,23,477,4,3,3,4,2,4
"Region9","retail","Super MArket","June",12,4,4,2,4,14,300,322,18,22,314,26,340,3,2,4,3,3,3
"Region9","retail","Super MArket","July",12,4,4,4,3,13,339,363,16,24,352,27,379,3,5,3,4,3,4
"Region9","retail","Super MArket","August",13,2,3,4,5,14,474,496,19,22,488,27,515,3,4,4,3,4,3
"Region9","retail","Super MArket","September",12,4,4,3,4,11,356,379,15,23,367,27,394,2,4,3,2,2,2
"Region9","retail","Super MArket","October",12,2,4,2,4,13,429,449,17,20,442,24,466,4,5,4,3,5,5
"Region9","retail","Super MArket","November",12,2,2,4,5,13,354,374,18,20,367,25,392,4,3,5,3,3,3
"Region9","retail","Fast Food Centre","January",13,4,4,2,4,14,437,460,18,23,451,27,478,5,4,4,3,4,2
"Region9","retail","Fast Food Centre","February",12,5,3,5,4,11,385,410,15,25,396,29,425,3,3,4,4,2,3
"Region9","retail","Fast Food Centre","March",11,4,2,5,2,11,416,438,13,22,427,24,451,4,4,2,3,3,3
"Region9","retail","Fast Food Centre","April",13,4,4,2,3,11,450,473,14,23,461,26,487,2,5,3,3,3,5
"Region9","retail","Fast Food Centre","May",12,4,4,2,3,15,378,400,18,22,393,25,418,3,3,3,4,4,2
"Region9","retail","Fast Food Centre","June",12,4,3,2,5,12,426,447,17,21,438,26,464,2,4,4,5,3,5
"Region9","retail","Fast Food Centre","July",13,3,3,5,4,12,341,365,16,24,353,28,381,4,5,4,3,3,3
"Region9","retail","Fast Food Centre","August",10,4,3,4,3,12,325,346,15,21,337,24,361,4,3,2,2,3,4
"Region9","retail","Fast Food Centre","September",12,3,2,2,2,15,406,425,17,19,421,21,442,3,2,5,3,5,3
"Region9","retail","Fast Food Centre","October",13,3,5,5,3,12,477,503,15,26,489,29,518,3,4,5,3,5,2
"Region9","retail","Fast Food Centre","November",11,3,4,3,4,14,345,366,18,21,359,25,384,3,4,4,3,4,4
"Region9","holding","Retail Store","January",11,4,3,3,4,10,453,474,14,21,463,25,488,4,3,3,4,3,5
"Region9","holding","Retail Store","February",12,3,5,2,2,10,300,322,12,22,310,24,334,2,3,5,3,4,4
"Region9","holding","Retail Store","March",13,5,4,4,4,13,337,363,17,26,350,30,380,4,3,3,2,3,2
"Region9","holding","Retail Store","April",13,4,3,4,4,12,485,509,16,24,497,28,525,4,4,3,4,4,2
"Region9","holding","Retail Store","May",12,3,4,4,5,13,430,453,18,23,443,28,471,3,3,4,4,2,2
"Region9","holding","Retail Store","June",13,4,3,5,4,12,385,410,16,25,397,29,426,4,4,5,4,3,3
"Region9","holding","Retail Store","July",11,3,3,3,5,10,350,370,15,20,360,25,385,4,3,3,2,3,4
"Region9","holding","Retail Store","August",11,5,3,4,4,12,434,457,16,23,446,27,473,4,2,3,4,2,3
"Region9","holding","Retail Store","September",13,2,4,5,4,13,443,467,17,24,456,28,484,5,3,2,4,4,4
"Region9","holding","Retail Store","October",13,4,2,3,3,13,366,388,16,22,379,25,404,4,3,4,3,2,4
"Region9","holding","Retail Store","November",13,4,4,2,2,11,436,459,13,23,447,25,472,5,5,4,4,3,5
"Region9","holding","Kirana Store","January",11,4,3,3,3,11,427,448,14,21,438,24,462,3,2,4,4,4,2
"Region9","holding","Kirana Store","February",11,3,2,3,2,13,487,506,15,19,500,21,521,5,5,5,4,5,2
"Region9","holding","Kirana Store","March",11,2,3,5,3,11,495,516,14,21,506,24,530,5,3,2,3,4,5
"Region9","holding","Kirana Store","April",11,4,3,5,4,15,474,497,19,23,489,27,516,4,3,5,3,2,5
"Region9","holding","Kirana Store","May",12,2,3,5,5,10,430,452,15,22,440,27,467,5,4,5,3,5,3
"Region9","holding","Kirana Store","June",11,5,3,5,3,12,347,371,15,24,359,27,386,5,3,4,5,2,5
"Region9","holding","Kirana Store","July",11,4,5,3,3,11,397,420,14,23,408,26,434,3,5,5,2,3,5
"Region9","holding","Kirana Store","August",10,2,5,4,4,13,465,486,17,21,478,25,503,2,2,5,4,5,5
"Region9","holding","Kirana Store","September",11,4,4,4,3,12,376,399,15,23,388,26,414,3,2,3,4,5,4
"Region9","holding","Kirana Store","October",13,4,4,2,3,13,393,416,16,23,406,26,432,3,3,2,2,3,4
"Region9","holding","Kirana Store","November",12,2,4,3,2,14,404,425,16,21,418,23,441,4,3,2,4,5,2
"Region9","holding","Hotels","January",11,3,4,4,5,15,313,335,20,22,328,27,355,2,2,4,2,3,2
"Region9","holding","Hotels","February",10,2,5,4,2,14,458,479,16,21,472,23,495,5,3,5,3,2,3
"Region9","holding","Hotels","March",12,4,4,4,4,12,374,398,16,24,386,28,414,4,3,2,5,4,5
"Region9","holding","Hotels","April",11,5,5,4,5,14,322,347,19,25,336,30,366,4,5,4,3,2,3
"Region9","holding","Hotels","May",11,2,5,2,4,12,430,450,16,20,442,24,466,4,3,4,3,4,4
"Region9","holding","Hotels","June",12,2,4,4,3,11,426,448,14,22,437,25,462,3,4,3,3,4,4
"Region9","holding","Hotels","July",12,4,3,4,3,13,322,345,16,23,335,26,361,5,4,2,3,3,5
"Region9","holding","Hotels","August",11,2,4,5,5,14,369,391,19,22,383,27,410,4,2,4,2,4,3
"Region9","holding","Hotels","September",11,2,4,3,3,12,466,486,15,20,478,23,501,4,2,3,3,2,4
"Region9","holding","Hotels","October",13,3,4,3,3,15,404,427,18,23,419,26,445,2,5,4,4,4,3
"Region9","holding","Hotels","November",11,4,4,5,5,14,399,423,19,24,413,29,442,2,4,4,4,4,5
"Region9","holding","Restaurants","January",11,5,2,4,3,14,490,512,17,22,504,25,529,4,4,4,5,5,4
"Region9","holding","Restaurants","February",12,5,4,3,4,13,330,354,17,24,343,28,371,3,3,5,4,5,5
"Region9","holding","Restaurants","March",11,5,3,5,4,10,494,518,14,24,504,28,532,3,4,4,3,3,5
"Region9","holding","Restaurants","April",11,2,3,4,2,15,328,348,17,20,343,22,365,2,4,5,5,2,5
"Region9","holding","Restaurants","May",11,5,3,5,4,11,348,372,15,24,359,28,387,4,3,4,4,3,4
"Region9","holding","Restaurants","June",11,4,4,5,2,15,401,425,17,24,416,26,442,4,5,3,4,4,3
"Region9","holding","Restaurants","July",12,3,5,3,3,10,377,400,13,23,387,26,413,5,3,2,4,4,5
"Region9","holding","Restaurants","August",12,4,4,4,4,12,355,379,16,24,367,28,395,4,3,2,4,5,3
"Region9","holding","Restaurants","September",12,4,5,3,3,10,375,399,13,24,385,27,412,4,4,4,4,4,4
"Region9","holding","Restaurants","October",11,3,5,3,4,12,404,426,16,22,416,26,442,3,2,5,5,4,5
"Region9","holding","Restaurants","November",13,3,4,4,3,12,318,342,15,24,330,27,357,4,4,4,4,3,4
"Region9","holding","Airline","January",12,5,3,3,2,14,361,384,16,23,375,25,400,3,3,4,3,5,3
"Region9","holding","Airline","February",11,5,2,4,3,12,443,465,15,22,455,25,480,5,5,4,4,3,5
"Region9","holding","Airline","March",10,3,2,3,4,15,331,349,19,18,346,22,368,2,2,2,3,3,2
"Region9","holding","Airline","April",13,4,5,4,3,12,333,359,15,26,345,29,374,5,2,4,4,4,3
"Region9","holding","Airline","May",12,4,2,3,5,11,357,378,16,21,368,26,394,4,3,2,2,2,2
"Region9","holding","Airline","June",13,5,5,3,4,15,372,398,19,26,387,30,417,3,2,3,3,5,3
"Region9","holding","Airline","July",12,3,4,4,5,13,441,464,18,23,454,28,482,4,4,4,2,3,5
"Region9","holding","Airline","August",12,2,5,4,3,14,491,514,17,23,505,26,531,4,2,5,2,5,5
"Region9","holding","Airline","September",11,4,2,2,2,10,344,363,12,19,354,21,375,2,5,3,2,3,3
"Region9","holding","Airline","October",10,5,4,3,4,10,351,373,14,22,361,26,387,3,4,4,4,4,4
"Region9","holding","Airline","November",13,3,2,4,4,14,448,470,18,22,462,26,488,3,3,3,3,3,3
"Region9","holding","Hardware Store","January",11,4,5,3,5,13,334,357,18,23,347,28,375,3,4,3,3,3,3
"Region9","holding","Hardware Store","February",11,2,3,3,5,10,491,510,15,19,501,24,525,4,3,4,3,2,2
"Region9","holding","Hardware Store","March",12,2,3,3,4,13,378,398,17,20,391,24,415,3,3,3,5,3,5
"Region9","holding","Hardware Store","April",10,2,3,4,3,11,351,370,14,19,362,22,384,5,5,5,2,3,3
"Region9","holding","Hardware Store","May",11,5,3,3,4,14,384,406,18,22,398,26,424,3,3,4,4,4,2
"Region9","holding","Hardware Store","June",11,4,5,2,3,13,483,505,16,22,496,25,521,3,4,5,2,3,4
"Region9","holding","Hardware Store","July",13,5,5,5,3,14,415,443,17,28,429,31,460,2,2,2,5,2,3
"Region9","holding","Hardware Store","August",10,4,4,5,4,13,439,462,17,23,452,27,479,4,4,3,5,4,5
"Region9","holding","Hardware Store","September",12,3,4,3,3,12,308,330,15,22,320,25,345,5,3,3,3,4,5
"Region9","holding","Hardware Store","October",11,3,3,3,3,14,463,483,17,20,477,23,500,5,2,5,3,2,4
"Region9","holding","Hardware Store","November",13,3,4,5,4,14,416,441,18,25,430,29,459,3,5,2,3,4,4
"Region9","holding","Computer Store","January",13,3,2,3,5,13,357,378,18,21,370,26,396,3,5,2,4,4,4
"Region9","holding","Computer Store","February",11,5,3,2,5,13,368,389,18,21,381,26,407,2,4,3,2,3,2
"Region9","holding","Computer Store","March",12,4,4,4,3,13,399,423,16,24,412,27,439,3,5,4,2,5,5
"Region9","holding","Computer Store","April",10,2,5,3,5,12,388,408,17,20,400,25,425,4,4,4,4,2,2
